PRIMARY_KEY,STATE,Region,YEAR,ENROLL,TOTAL_REVENUE,TOTAL_REVENUE_PS,FEDERAL_REVENUE,FEDERAL_REVENUE_PS,STATE_REVENUE,STATE_REVENUE_PS,LOCAL_REVENUE,LOCAL_REVENUE_PS,TOTAL_EXPENDITURE,TOTAL_EXPENDITURE_PS,INSTRUCTION_EXPENDITURE,INSTRUCTION_EXPENDITURE_PS,SUPPORT_SERVICES_EXPENDITURE,SUPPORT_SERVICES_EXP_PS,OTHER_EXPENDITURE,OTHER_EXPENDITURE_PS,CAPITAL_OUTLAY_EXPENDITURE,CAPITAL_OUTLAY_EXP_PS,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2007_VERMONT,VERMONT,Northeast,2007,89329,1836316,20.89643479,97086,1.104794201,1237083,14.07743778,502147,5.714202806,1804519,20.5345995,800453,9.10878842,439237,4.998315828,41603,0.47342308,70359,0.800653186,4556,6161,6490,7039,7714,52379,30942,87877,246.357405,291.0107738,228.2485382,258.3211177
2008_VERMONT,VERMONT,Northeast,2008,87919,1888635,21.60094015,94504,1.080873354,1290067,14.75492091,504064,5.765145883,1888133,21.59519861,831132,9.505930255,463215,5.297942424,44089,0.504260405,83821,0.958688367,4698,6192,6471,7004,7520,52104,30631,87433,246.357405,291.0107738,228.2485382,258.3211177
2009_VERMONT,VERMONT,Northeast,2009,86320,1683034,19.74580865,102453,1.202006218,1336424,15.67928668,244157,2.864515751,1661019,19.48752273,859433,10.08309967,489015,5.737255822,49100,0.576054438,64170,0.752859741,4837,6216,6237,6647,7328,51133,29265,85235,247.7672261,292.8660964,228.7357836,257.2741846
2010_VERMONT,VERMONT,Northeast,2010,87750,1749898,19.31476065,173528,1.915341229,1326528,14.64175101,249842,2.757668407,1719870,18.98332211,890606,9.830196801,509650,5.625338028,47578,0.525149284,65751,0.725736487,10678,6259,6291,6757,7114,51052,28869,90599,247.7672261,292.8660964,228.7357836,257.2741846
2011_VERMONT,VERMONT,Northeast,2011,86982,1686499,20.11424516,106823,1.274038118,1329172,15.85253918,250504,2.987667867,1722515,20.54379458,888388,10.59547265,511825,6.104346063,53418,0.637096582,63655,0.759189466,5559,6062,6158,6646,6930,50525,27762,83846,246.6397299,293.8825771,226.7716427,268.9415376
2012_VERMONT,VERMONT,Northeast,2012,87968,1754161,21.04547036,124451,1.493095464,1372320,16.46434956,257390,3.088025339,1726321,20.71146117,904254,10.84874807,518561,6.22141306,54031,0.648234574,45788,0.54933954,5705,6273,6133,6541,6756,50089,27557,83351,246.6397299,293.8825771,226.7716427,268.9415376
2013_VERMONT,VERMONT,Northeast,2013,89200,1817307,22.0346408,114697,1.390688087,1431621,17.35824189,270989,3.285710821,1809138,21.9355926,935593,11.34395878,538854,6.533543498,57026,0.691433768,55825,0.676871779,5667,6215,6159,6332,6545,49575,27233,82475,247.8032947,295.4695624,227.9865191,265.3595046
2014_VERMONT,VERMONT,Northeast,2014,87990,1895044,23.23981212,102434,1.256196117,1495453,18.33944054,297157,3.644175466,1876197,23.00868254,955495,11.7176827,553032,6.782090431,59714,0.732300749,56780,0.696319733,5984,5768,6211,6268,6417,49221,26338,81543,247.8032947,295.4695624,227.9865191,265.3595046
2015_VERMONT,VERMONT,Northeast,2015,85184,1996795,24.35026767,105333,1.284501787,1546600,18.8602856,344862,4.205480287,1969415,24.01637745,983532,11.99385388,566649,6.91010085,61871,0.754496787,58856,0.717729839,7279,5863,5975,6173,6271,48722,26002,82003,243.2503992,290.3551912,230.0986166,260.655136
1993_VIRGINIA,VIRGINIA,South,1993,1032842,5918536,6.336212812,365601,0.391401816,2358711,2.525167518,3194224,3.419643478,5955333,6.375606612,3121277,3.341548538,1837782,1.967476054,303062,0.324449379,488487,0.52296,3186,81787,81615,78443,60314,652886,278009,934081,220.7629642,267.8637263,213.4572859,265.3637984
1994_VIRGINIA,VIRGINIA,South,1994,1044721,6125739,6.460530132,372866,0.393244314,2399644,2.530792182,3353229,3.536493637,6276362,6.619385158,3271356,3.450146017,1883438,1.986373881,314439,0.331624092,587495,0.619603471,3115,85160,84103,79929,62899,658683,286381,948179,220.7629642,267.8637263,213.4572859,265.3637984
1995_VIRGINIA,VIRGINIA,South,1995,1060809,6354418,6.599702545,368088,0.382296429,2522258,2.61961875,3464072,3.597787365,6590998,6.845414682,3452911,3.586195544,1959389,2.035022652,337469,0.350495516,602745,0.626011337,3111,87618,82797,81254,62204,667931,291792,962834,220.7629642,267.8637263,213.4572859,265.3637984
1996_VIRGINIA,VIRGINIA,South,1996,1079854,6674519,6.809114772,361726,0.369020427,2548036,2.59941871,3764757,3.840675635,6903384,7.042594975,3601237,3.673858154,2045400,2.086646746,347988,0.355005392,721139,0.73568121,3917,86542,82571,80842,64497,676643,299673,980233,222.643213,269.7544047,218.3527284,265.3637984
1997_VIRGINIA,VIRGINIA,South,1997,1096279,7345090,7.386446715,356767,0.358775786,2938616,2.955161952,4049707,4.072508978,7436340,7.478210501,3852814,3.874507367,2154066,2.166194523,383787,0.385947922,831898,0.836582023,4036,85729,83447,82753,66430,686834,303531,994401,222.643213,269.7544047,218.3527284,265.3637984
1998_VIRGINIA,VIRGINIA,South,1998,1110815,7723744,7.66087123,401716,0.398445954,3046785,3.021983581,4275243,4.240441695,7813707,7.750101914,4109813,4.076358327,2275415,2.256892682,408498,0.405172747,796239,0.789757461,5161,84154,87278,85348,67787,694419,308627,1008207,222.643213,269.7544047,218.3527284,265.3637984
1999_VIRGINIA,VIRGINIA,South,1999,1122858,8331336,8.109619016,418359,0.407225456,3512788,3.419304223,4400189,4.283089338,8335873,8.114035276,4360356,4.24431639,2423486,2.358991181,441515,0.429765219,875124,0.851834836,5293,83938,90781,85092,69333,705290,316757,1027340,222.643213,269.7544047,218.3527284,265.3637984
2000_VIRGINIA,VIRGINIA,South,2000,1132673,8911426,8.423725962,491873,0.464954022,3761983,3.556099087,4657570,4.402672853,9154676,8.653663498,4823780,4.559786595,2639328,2.494884185,347530,0.328510553,1011384,0.956033485,7263,82585,92073,87455,70337,721485,329148,1057896,230.3948089,276.6749915,225.0094358,268.1445305
2001_VIRGINIA,VIRGINIA,South,2001,1143807,9493862,8.804153425,531724,0.493095399,3976620,3.687727143,4985518,4.623330882,9862715,9.146210051,5142049,4.768490243,2865861,2.657662386,378979,0.351446994,1113113,1.032247744,14137,82489,91966,88184,70607,727305,336897,1078339,230.3948089,276.6749915,225.0094358,268.1445305
2002_VIRGINIA,VIRGINIA,South,2002,1162045,9914221,9.071455564,624507,0.571420336,4002347,3.662124635,5287367,4.837910592,10209197,9.341356918,5373701,4.916905709,3003921,2.74857055,399357,0.365409373,1127185,1.031367834,14507,83270,91186,92641,75944,732676,345720,1092903,230.3948089,276.6749915,225.0094358,268.1445305
2003_VIRGINIA,VIRGINIA,South,2003,1175458,10504167,9.503057866,698716,0.63212424,4087720,3.698136149,5717731,5.172797477,10746679,9.722457041,5661291,5.121736542,3184333,2.880847264,425933,0.38533907,1069375,0.967457249,16524,86374,90729,95586,76477,733990,354832,1105346,239.2030891,281.6766434,223.3403592,264.2673651
2004_VIRGINIA,VIRGINIA,South,2004,1191035,11151172,9.978534536,765353,0.684869836,4241483,3.795456172,6144336,5.498208527,11404055,10.20482481,6006830,5.375162414,3400515,3.042922875,456829,0.408789673,1125646,1.007275064,18376,87223,89742,96540,77965,734088,365052,1117516,239.2030891,281.6766434,223.3403592,264.2673651
2005_VIRGINIA,VIRGINIA,South,2005,1203697,12182657,10.8368406,826830,0.735490207,4871813,4.333624506,6484014,5.76772589,12385157,11.01697046,6565022,5.839784947,3699703,3.290997332,510204,0.453841836,1180309,1.049920432,19868,89427,88883,95716,78913,732004,372317,1124189,240.4975682,284.3716282,225.8137107,260.9683268
2006_VIRGINIA,VIRGINIA,South,2006,1213616,13153845,11.63237666,866982,0.766700625,5126114,4.533190779,7160749,6.332485258,13481336,11.9219877,7024659,6.212136407,3974403,3.514694958,538026,0.475794042,1298749,1.148526348,20391,89644,88527,95083,82901,731650,378755,1130796,240.4975682,284.3716282,225.8137107,260.9683268
2007_VIRGINIA,VIRGINIA,South,2007,1220440,14176385,12.4223384,890144,0.780006327,5796043,5.078897582,7490198,6.563434487,14700853,12.88191388,7630837,6.686672199,4338027,3.801282158,573603,0.502631,1473546,1.291223895,28684,89656,90397,93896,85413,732104,380413,1141201,243.5211298,287.625905,227.1367249,257.4212028
2008_VIRGINIA,VIRGINIA,South,2008,1230857,14768120,601.4547528,897627,36.55726155,5957786,242.6401401,7912707,322.2573511,15236306,620.5223589,8003167,325.9414759,4645375,189.1901523,555074,22.6062556,1528769,62.26150525,2570,3459,2548,1485,484,19226,2758,24554,243.5211298,287.625905,227.1367249,257.4212028
2008_VIRGINIA,VIRGINIA,South,2008,1230857,14768120,287.62528,897627,17.48226702,5957786,116.0343948,7912707,154.1086182,15236306,296.7437141,8003167,155.8704256,4645375,90.47375596,555074,10.8106729,1528769,29.77444737,1701,5423,4666,3863,2535,36807,12837,51345,243.5211298,287.625905,227.1367249,257.4212028
2008_VIRGINIA,VIRGINIA,South,2008,1230857,14768120,12.88819616,897627,0.783362598,5957786,5.199383173,7912707,6.905450385,15236306,13.29678391,8003167,6.984395181,4645375,4.054036954,555074,0.484415253,1528769,1.334162693,29987,89931,91133,92881,87177,735090,380787,1145864,243.5211298,287.625905,227.1367249,257.4212028
2009_VIRGINIA,VIRGINIA,South,2009,1235064,15251481,13.22697364,914507,0.793113796,6317714,5.479089969,8019260,6.954769877,15510318,13.45145218,8194237,7.106520135,4813706,4.174726532,574858,0.498550378,1418914,1.230564958,30600,92281,93708,92075,87839,741139,381320,1153059,243.0712969,286.069755,226.527568,270.0609902
2010_VIRGINIA,VIRGINIA,South,2010,1244673,14937195,12.89310866,1532041,1.322388245,5489710,4.73846847,7915444,6.832251944,14919831,12.87812084,8049137,6.947649673,4654459,4.017517723,565527,0.488137235,1127484,0.973193007,30821,92899,93965,91877,89266,747726,379994,1158541,243.0712969,286.069755,226.527568,270.0609902
2011_VIRGINIA,VIRGINIA,South,2011,1250852,14655345,12.60882003,1427301,1.227987566,5351177,4.60391944,7876867,6.776913024,14675815,12.62643153,7861076,6.763327136,4602566,3.959847166,579290,0.498395865,1075067,0.924940786,31805,95574,93770,93361,89324,753846,376658,1162309,245.3336181,289.2554112,226.3784347,259.2083707
2012_VIRGINIA,VIRGINIA,South,2012,1257332,14940479,12.7862076,1365551,1.16865186,5564504,4.762156777,8010424,6.855398961,15129464,12.9479428,8123166,6.951884664,4744530,4.060415033,611769,0.523557875,1078796,0.923244135,32852,96935,94005,93787,88971,759657,375975,1168484,245.3336181,289.2554112,226.3784347,259.2083707
2013_VIRGINIA,VIRGINIA,South,2013,1264880,15322318,13.00963433,1108879,0.941509653,5874323,4.987678378,8339116,7.080446302,15634918,13.27505186,8445746,7.170982036,4874065,4.138394946,626080,0.531582223,1089417,0.924985163,33166,96058,95625,95778,88709,767349,377252,1177767,246.1774569,288.1429595,228.5557377,263.6841377
2014_VIRGINIA,VIRGINIA,South,2014,1273211,15347862,12.93510309,1009659,0.850935671,5994897,5.052469895,8343306,7.031697524,15690444,13.22382953,8464947,7.134215965,4964725,4.184245968,619387,0.522016337,1041633,0.877883202,32839,93758,95200,95558,88256,771091,382598,1186528,246.1774569,288.1429595,228.5557377,263.6841377
2015_VIRGINIA,VIRGINIA,South,2015,1279867,15857524,13.29606388,1012205,0.848703893,6240349,5.232347683,8604970,7.215012309,16113212,13.51045069,8755896,7.341559287,5075509,4.255663867,627473,0.526117513,1086722,0.911184188,33453,90942,96851,95221,90391,772414,386781,1192648,246.6126217,287.7092987,228.971255,269.4306647
1993_WASHINGTON,WASHINGTON,West,1993,896197,5270961,6.22277119,284396,0.335751153,3720223,4.392006791,1266342,1.495013246,5791436,6.837231596,2778268,3.279957121,1626508,1.920216659,235224,0.27769986,942214,1.112355438,5087,68908,73824,70666,55847,586429,255528,847044,225.0532981,276.1171196,212.6953858,265.8071079
1994_WASHINGTON,WASHINGTON,West,1994,915952,5739012,6.62185797,327784,0.378207798,3978265,4.590251039,1432963,1.653399133,5968590,6.886752504,2918426,3.367374466,1741684,2.009611424,252127,0.290912301,840257,0.969515748,6155,71637,75299,72982,58150,595315,265207,866677,225.0532981,276.1171196,212.6953858,265.8071079
1995_WASHINGTON,WASHINGTON,West,1995,938314,5985425,6.77857985,345792,0.391614411,4091373,4.633538734,1548260,1.753426705,6200754,7.022443037,3078586,3.486542898,1833862,2.076875076,265076,0.30020238,785601,0.889704425,5984,73581,75186,75052,59612,600444,276563,882991,225.0532981,276.1171196,212.6953858,265.8071079
1996_WASHINGTON,WASHINGTON,West,1996,956572,6354593,7.053393893,366716,0.407042968,4288899,4.760539977,1698978,1.885810948,6578388,7.301799147,3222598,3.576980155,1927517,2.139481889,280214,0.31102853,895494,0.993969545,5353,73577,74697,76033,62235,608515,287059,900927,225.0532981,276.1171196,216.8469671,265.8071079
1997_WASHINGTON,WASHINGTON,West,1997,974504,6667626,7.260733541,388123,0.422647834,4443435,4.838693343,1836068,1.999392364,6792261,7.396455239,3356299,3.654852975,1986859,2.163596726,293323,0.319415058,897137,0.976940324,6671,72922,75322,76664,64731,614898,296744,918313,225.0532981,276.1171196,216.8469671,265.8071079
1998_WASHINGTON,WASHINGTON,West,1998,991235,6928738,7.476544409,438391,0.473051482,4546140,4.905571202,1944207,2.097921725,7211601,7.78177139,3520841,3.799209047,2098952,2.26490132,311726,0.336371975,997000,1.075825753,5901,71323,77372,77340,65782,618726,302103,926730,225.0532981,276.1171196,216.8469671,265.8071079
1999_WASHINGTON,WASHINGTON,West,1999,999616,7288143,7.794680299,486500,0.520312508,4696554,5.022971824,2105089,2.251395967,7489129,8.00963514,3644065,3.897333198,2163836,2.314225975,330124,0.353068133,1053316,1.126523104,6134,68699,79257,77543,68486,619917,308964,935015,225.0532981,276.1171196,216.8469671,265.8071079
2000_WASHINGTON,WASHINGTON,West,2000,1003714,7620930,8.139940763,543966,0.5810119,4812796,5.140563467,2264168,2.418365396,7811937,8.343955977,3818756,4.078826026,2285577,2.44123242,350703,0.374587045,1048059,1.119435315,7283,68531,78505,77160,68580,618553,310403,936239,238.2928395,281.1513644,223.6559327,265.3205584
2001_WASHINGTON,WASHINGTON,West,2001,1004843,7936037,8.43433767,561773,0.597046508,5032514,5.348503592,2341750,2.48878757,8026334,8.530304383,3984476,4.234659695,2330122,2.476429452,367295,0.39035731,1028063,1.092614675,8102,68280,78504,77933,69536,619875,312943,940920,238.2928395,281.1513644,223.6559327,265.3205584
2002_WASHINGTON,WASHINGTON,West,2002,1009200,8250593,8.727729229,640386,0.677419867,5194962,5.495389446,2415245,2.554919917,8362656,8.846272893,4182265,4.424127634,2430537,2.571096262,382728,0.404861366,1037135,1.097113075,9802,69467,77053,79857,72354,617922,317607,945331,238.2928395,281.1513644,223.6559327,265.3205584
2003_WASHINGTON,WASHINGTON,West,2003,1014577,8565636,9.009952813,702469,0.738907484,5334268,5.610967238,2528899,2.660078091,8802387,9.258984565,4332487,4.557221838,2514359,2.644783872,396084,0.416629676,1189781,1.25149734,11352,70663,75108,82274,74338,617233,322101,950686,238.2928395,281.1513644,221.0966951,260.8795721
2004_WASHINGTON,WASHINGTON,West,2004,1020990,8790531,9.26503026,749399,0.789850398,5416352,5.708718299,2624780,2.766461562,9009980,9.496324777,4446860,4.686894621,2579078,2.718292639,407707,0.429714393,1217468,1.283185039,11921,71219,75151,80918,74121,612265,324600,948786,238.2928395,281.1513644,221.0966951,260.8795721
2005_WASHINGTON,WASHINGTON,West,2005,1019925,9141383,9.528815093,796450,0.830205318,5588494,5.825346775,2756439,2.873263,9399603,9.797979029,4629347,4.825548997,2692637,2.80675693,428619,0.446784824,1292543,1.34732384,12735,72644,74401,81440,76505,614103,332503,959341,241.6846745,285.0522297,223.4863979,257.1691046
2006_WASHINGTON,WASHINGTON,West,2006,1031668,9679682,10.14465198,801941,0.840462771,5899155,6.182524844,2978586,3.121664364,9915617,10.39192027,4826779,5.058636548,2852334,2.989347765,440909,0.462088358,1422488,1.49081816,9082,72608,75695,80022,77160,613168,331916,954166,241.6846745,285.0522297,223.4863979,257.1691046
2007_WASHINGTON,WASHINGTON,West,2007,1026121,10350748,10.80361389,801339,0.836399181,6339782,6.617160118,3209627,3.350054588,10682397,11.14977319,5148806,5.37407654,3028183,3.160672051,463389,0.483663194,1624443,1.695515624,10012,72165,76673,78219,78429,615230,332840,958082,242.542232,284.8628043,223.9993368,269.5967634
2008_WASHINGTON,WASHINGTON,West,2008,1029576,11195224,11.62310538,895642,0.929873431,6932500,7.197460099,3367082,3.495771849,11677666,12.12398631,5561706,5.774274362,3369299,3.498073583,501855,0.521035894,1797341,1.86603536,10995,73831,77999,78902,79916,619968,332224,963187,242.542232,284.8628043,223.9993368,269.5967634
2009_WASHINGTON,WASHINGTON,West,2009,1035907,12025012,12.51562448,1385421,1.441945254,7146416,7.437985012,3493175,3.635694213,12240632,12.74004163,5984072,6.228218152,3464921,3.606287469,509407,0.530190466,1818982,1.893195254,11037,74547,78270,77206,83604,619803,329960,960800,242.2570912,288.7223756,221.3301104,260.9466762
2010_WASHINGTON,WASHINGTON,West,2010,1034735,11919090,12.3149542,1400984,1.447514349,6931430,7.161640948,3586676,3.705798906,11820814,12.2134142,5934710,6.131817266,3402730,3.515743577,503236,0.519949786,1516372,1.566734686,12056,75933,78546,78448,83712,626183,329616,967855,242.2570912,288.7223756,221.3301104,260.9466762
2011_WASHINGTON,WASHINGTON,West,2011,1042979,11905941,12.30665809,1367629,1.413659156,6758505,6.985975343,3779807,3.907023595,11928408,12.32988126,6007184,6.209367206,3427282,3.542633696,514227,0.531534288,1467334,1.516719917,12268,78014,77051,78891,84089,627902,327269,967439,243.1828847,288.1077619,220.528788,261.4283909
2012_WASHINGTON,WASHINGTON,West,2012,1044856,11955582,12.31385357,1057045,1.088721348,7001110,7.210911469,3897427,4.014220753,12187889,12.55312209,5866729,6.042536602,3735795,3.847745145,524816,0.540543102,1552074,1.598584825,12466,80789,78244,79272,84981,631305,327134,970905,243.1828847,288.1077619,220.528788,261.4283909
2013_WASHINGTON,WASHINGTON,West,2013,1050901,12242231,12.52559759,1042200,1.066323435,7159428,7.32514475,4040603,4.13412941,12097549,12.37756669,5911337,6.048164628,3777476,3.864911902,537261,0.54969679,1443002,1.476402657,11957,81559,78929,79953,84710,637352,328068,977377,246.2883381,289.9569887,225.0488633,270.0419258
2014_WASHINGTON,WASHINGTON,West,2014,1057773,13040197,13.13971722,1030232,1.038094528,7833024,7.892804098,4176941,4.208818592,12806300,12.90403516,6267816,6.315650739,4035948,4.066749561,549588,0.553782347,1525815,1.53745972,12663,81212,79721,80391,87206,646445,333318,992426,246.2883381,289.9569887,225.0488633,270.0419258
2015_WASHINGTON,WASHINGTON,West,2015,1072359,13709442,13.60957494,1036422,1.028872136,8293812,8.233395345,4379208,4.347307458,13630138,13.53084863,6508964,6.461549152,4510672,4.477813802,546926,0.542941892,1601069,1.589405939,13733,79692,82404,79483,89258,656797,336808,1007338,244.9814222,286.5131076,225.8928891,273.9618314
1993_WEST_VIRGINIA,WEST_VIRGINIA,South,1993,317719,1832154,6.333978663,140913,0.487153337,1220263,4.218597238,470978,1.628228087,1829848,6.326006541,1023497,3.538353304,500010,1.728595233,116349,0.402232609,171484,0.592840993,3981,20077,22349,25677,21507,189013,96264,289258,215.2689284,259.0864484,213.1469347,261.9034343
1994_WEST_VIRGINIA,WEST_VIRGINIA,South,1994,313750,1854403,6.505513049,147289,0.516711045,1185501,4.158908406,521613,1.829893598,1843973,6.468923105,1051169,3.687652385,507996,1.782123199,116579,0.408975938,151404,0.531147058,2754,22377,22236,25200,22058,186027,96270,285051,215.2689284,259.0864484,213.1469347,261.9034343
